tanggal,provinsi,kab_kota,latitude,longitude,suhu_max,suhu_min,suhu_mean,suhu_feels_like_max,curah_hujan_mm,kelembapan,kecepatan_angin,tekanan_udara,awan_persen,waktu_ingest,sumber
2026-01-08,JAWA TIMUR,KABUPATEN SITUBONDO,-7.71667,114.05,31.2,24.6,27.0,37.2,8.7,78,15.3,1009.4,83,2026-06-02T00:08:45.523753,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN SITUBONDO,-7.71667,114.05,31.6,23.5,26.4,37.9,7.5,83,12.1,1009.1,93,2026-06-02T00:08:50.550920,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN SITUBONDO,-7.71667,114.05,29.9,23.5,25.4,34.6,16.9,89,17.5,1009.2,100,2026-06-02T00:08:55.350946,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN SITUBONDO,-7.71667,114.05,29.1,23.4,25.2,32.4,15.2,89,21.6,1009.7,100,2026-06-02T00:08:59.130374,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN SITUBONDO,-7.71667,114.05,27.2,23.5,24.9,29.8,18.1,90,25.0,1010.1,99,2026-06-02T00:09:02.100209,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN SITUBONDO,-7.71667,114.05,29.7,23.7,26.1,33.1,6.0,83,25.3,1009.1,99,2026-06-02T00:09:06.105611,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN SITUBONDO,-7.71667,114.05,29.0,24.0,25.9,31.7,23.9,85,28.8,1007.8,100,2026-06-02T00:09:09.462231,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN PROBOLINGGO,-7.86667,113.31667,30.9,23.0,26.1,36.9,17.1,84,15.0,1009.4,92,2026-06-02T00:09:13.872450,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN PROBOLINGGO,-7.86667,113.31667,31.9,23.0,25.5,39.3,42.0,90,14.6,1009.3,99,2026-06-02T00:09:16.971091,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN PROBOLINGGO,-7.86667,113.31667,29.1,22.2,24.6,35.6,53.1,92,9.6,1009.4,100,2026-06-02T00:09:21.451083,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN PROBOLINGGO,-7.86667,113.31667,29.5,22.4,24.7,35.1,23.5,89,12.6,1009.8,98,2026-06-02T00:09:25.449618,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN PROBOLINGGO,-7.86667,113.31667,27.4,22.9,24.2,32.0,16.9,92,13.5,1010.3,98,2026-06-02T00:09:28.525378,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN PROBOLINGGO,-7.86667,113.31667,29.6,22.5,25.3,34.1,6.0,87,12.8,1009.3,98,2026-06-02T00:09:31.786160,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN PROBOLINGGO,-7.86667,113.31667,29.6,22.5,25.0,34.9,11.6,90,14.7,1008.0,100,2026-06-02T00:09:34.897086,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN PASURUAN,-7.73333,112.83333,31.8,23.5,27.0,37.5,12.2,77,8.3,1009.3,93,2026-06-02T00:09:38.755782,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN PASURUAN,-7.73333,112.83333,32.3,23.5,26.4,39.5,23.6,89,6.5,1009.2,96,2026-06-02T00:09:41.319977,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN PASURUAN,-7.73333,112.83333,30.2,23.3,25.8,36.9,40.2,90,10.2,1009.2,99,2026-06-02T00:09:44.938094,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN PASURUAN,-7.73333,112.83333,30.4,23.0,25.5,36.5,42.6,88,13.0,1009.6,96,2026-06-02T00:09:47.843822,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN PASURUAN,-7.73333,112.83333,30.1,23.2,25.7,33.8,2.0,86,13.6,1009.8,89,2026-06-02T00:09:50.846185,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN PASURUAN,-7.73333,112.83333,31.5,23.5,27.0,36.4,0.0,78,16.0,1008.7,98,2026-06-02T00:09:54.303350,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN PASURUAN,-7.73333,112.83333,31.1,23.8,26.4,35.3,11.6,82,21.1,1007.7,100,2026-06-02T00:09:57.136736,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN SIDOARJO,-7.45,112.7,32.0,24.5,27.2,38.4,12.2,79,13.8,1009.3,90,2026-06-02T00:10:00.002277,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN SIDOARJO,-7.45,112.7,31.6,24.1,26.3,38.5,24.3,88,14.6,1009.2,97,2026-06-02T00:10:03.748557,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN SIDOARJO,-7.45,112.7,30.2,23.5,25.4,35.4,20.6,90,21.9,1009.4,98,2026-06-02T00:10:06.452645,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN SIDOARJO,-7.45,112.7,30.0,23.7,25.7,34.4,14.5,88,25.4,1009.8,95,2026-06-02T00:10:11.934681,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN SIDOARJO,-7.45,112.7,29.2,23.5,25.5,32.2,8.3,86,21.1,1010.1,97,2026-06-02T00:10:15.824902,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN SIDOARJO,-7.45,112.7,30.6,23.9,26.3,34.6,3.1,83,25.3,1009.2,97,2026-06-02T00:10:20.740958,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN SIDOARJO,-7.45,112.7,30.0,24.1,26.1,33.5,12.5,84,24.0,1008.2,100,2026-06-02T00:10:24.221503,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN MOJOKERTO,-7.55,112.5,30.9,24.0,26.4,36.9,28.3,82,7.1,1009.6,90,2026-06-02T00:10:26.979897,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN MOJOKERTO,-7.55,112.5,30.0,23.2,25.5,35.7,25.2,90,19.3,1009.5,97,2026-06-02T00:10:29.788023,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN MOJOKERTO,-7.55,112.5,28.7,23.0,24.6,34.3,38.3,90,18.9,1009.8,99,2026-06-02T00:10:33.481437,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN MOJOKERTO,-7.55,112.5,28.1,22.9,24.7,32.9,15.4,88,17.5,1010.2,93,2026-06-02T00:10:36.165243,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN MOJOKERTO,-7.55,112.5,28.4,22.5,24.6,32.2,19.4,88,18.5,1010.6,98,2026-06-02T00:10:39.432641,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN MOJOKERTO,-7.55,112.5,29.0,23.2,25.4,33.1,15.8,83,19.5,1009.8,99,2026-06-02T00:10:42.243835,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN MOJOKERTO,-7.55,112.5,29.6,23.4,25.1,34.2,37.9,84,18.3,1008.8,100,2026-06-02T00:10:47.364932,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN JOMBANG,-7.55,112.25,31.0,24.0,26.9,36.9,15.2,81,13.8,1009.4,85,2026-06-02T00:10:52.791822,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN JOMBANG,-7.55,112.25,30.1,23.0,25.6,37.4,16.6,90,11.9,1009.5,98,2026-06-02T00:10:56.133524,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN JOMBANG,-7.55,112.25,29.6,23.2,24.9,36.1,43.4,92,13.5,1009.8,99,2026-06-02T00:10:59.346481,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN JOMBANG,-7.55,112.25,29.0,22.4,24.9,34.6,23.9,91,13.7,1010.2,97,2026-06-02T00:11:02.084161,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN JOMBANG,-7.55,112.25,29.6,22.9,24.8,34.7,12.2,90,15.5,1010.5,98,2026-06-02T00:11:04.773966,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN JOMBANG,-7.55,112.25,29.9,22.7,25.6,35.2,4.5,87,16.9,1009.7,99,2026-06-02T00:11:08.705151,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN JOMBANG,-7.55,112.25,29.6,22.8,25.2,35.2,14.4,89,22.3,1008.8,98,2026-06-02T00:11:12.042848,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN NGANJUK,-7.6,111.93333,30.5,23.5,26.2,36.1,4.1,82,7.6,1009.5,87,2026-06-02T00:11:14.808446,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN NGANJUK,-7.6,111.93333,28.6,22.7,25.2,34.3,17.7,91,9.6,1009.6,100,2026-06-02T00:11:18.506950,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN NGANJUK,-7.6,111.93333,29.7,23.8,25.6,32.9,13.1,90,17.1,1009.7,100,2026-06-02T00:11:21.241092,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN NGANJUK,-7.6,111.93333,31.0,23.0,25.6,35.7,35.9,88,17.2,1010.0,99,2026-06-02T00:11:25.671423,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN NGANJUK,-7.6,111.93333,30.4,24.0,26.1,33.5,4.6,84,23.2,1010.1,90,2026-06-02T00:11:28.536189,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN NGANJUK,-7.6,111.93333,30.6,24.0,26.7,34.9,1.4,79,24.4,1009.4,97,2026-06-02T00:11:31.712022,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN NGANJUK,-7.6,111.93333,29.8,23.4,25.6,34.7,26.0,87,21.7,1008.6,98,2026-06-02T00:11:35.497253,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN MADIUN,-7.61667,111.65,30.8,23.8,27.0,35.7,5.5,74,17.4,1009.7,77,2026-06-02T00:11:40.147469,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN MADIUN,-7.61667,111.65,29.9,23.1,25.7,35.0,8.6,87,15.4,1009.9,100,2026-06-02T00:11:44.095418,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN MADIUN,-7.61667,111.65,27.4,22.8,24.6,31.7,12.3,90,12.9,1010.2,100,2026-06-02T00:11:46.895215,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN MADIUN,-7.61667,111.65,29.0,22.5,24.7,33.4,39.8,89,12.7,1010.5,97,2026-06-02T00:11:49.625230,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN MADIUN,-7.61667,111.65,28.0,22.6,24.3,30.9,9.6,90,17.8,1010.7,96,2026-06-02T00:11:52.900016,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN MADIUN,-7.61667,111.65,29.1,22.8,25.2,34.5,11.6,87,18.3,1010.0,97,2026-06-02T00:11:55.784419,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN MADIUN,-7.61667,111.65,28.2,22.8,24.9,33.3,26.0,89,21.1,1009.1,100,2026-06-02T00:11:58.561809,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN MAGETAN,-7.64472,111.35917,30.4,23.2,25.6,36.3,20.2,84,7.9,1010.3,87,2026-06-02T00:12:01.808554,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN MAGETAN,-7.64472,111.35917,27.1,21.9,24.5,32.2,78.0,91,8.9,1010.4,100,2026-06-02T00:12:04.812918,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN MAGETAN,-7.64472,111.35917,25.8,22.1,23.6,29.6,79.0,95,10.8,1010.7,100,2026-06-02T00:12:09.086445,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN MAGETAN,-7.64472,111.35917,26.5,21.9,23.7,30.6,100.7,93,15.7,1010.9,99,2026-06-02T00:12:12.721403,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN MAGETAN,-7.64472,111.35917,26.9,22.0,23.9,31.4,21.3,92,11.0,1010.9,100,2026-06-02T00:12:15.583809,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN MAGETAN,-7.64472,111.35917,28.1,22.0,24.5,34.5,56.0,91,12.6,1010.4,98,2026-06-02T00:12:18.653076,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN MAGETAN,-7.64472,111.35917,27.9,21.7,23.9,33.3,117.7,93,11.4,1009.5,100,2026-06-02T00:12:21.471698,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN NGAWI,-7.47444,111.33444,30.6,23.5,25.7,36.2,21.8,87,13.0,1009.8,87,2026-06-02T00:12:24.252937,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN NGAWI,-7.47444,111.33444,28.0,22.5,25.1,33.7,19.0,91,13.6,1009.8,100,2026-06-02T00:12:27.927818,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN NGAWI,-7.47444,111.33444,28.4,22.8,24.7,32.6,11.9,91,15.8,1010.0,99,2026-06-02T00:12:30.800348,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN NGAWI,-7.47444,111.33444,30.5,22.5,24.8,34.2,9.6,90,21.3,1010.1,98,2026-06-02T00:12:35.136191,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN NGAWI,-7.47444,111.33444,28.3,22.5,24.3,30.6,5.6,90,21.8,1010.4,100,2026-06-02T00:12:40.142561,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN NGAWI,-7.47444,111.33444,29.7,22.6,25.4,33.8,4.0,86,24.5,1009.7,95,2026-06-02T00:12:42.667005,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN NGAWI,-7.47444,111.33444,29.0,22.5,24.9,33.2,6.0,89,24.5,1008.9,99,2026-06-02T00:12:46.864645,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN BOJONEGORO,-7.25,111.8,30.9,23.9,26.2,38.3,5.6,81,13.0,1009.7,89,2026-06-02T00:12:49.985982,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN BOJONEGORO,-7.25,111.8,29.0,23.0,25.1,34.6,34.3,91,17.1,1009.9,100,2026-06-02T00:12:53.525352,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN BOJONEGORO,-7.25,111.8,27.4,23.6,24.8,31.4,17.6,91,23.9,1010.1,100,2026-06-02T00:12:56.272480,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN BOJONEGORO,-7.25,111.8,28.0,23.3,24.8,32.3,14.9,91,21.1,1010.3,98,2026-06-02T00:12:59.055591,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN BOJONEGORO,-7.25,111.8,28.4,23.2,24.8,30.3,5.4,90,25.4,1010.6,100,2026-06-02T00:13:02.630110,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN BOJONEGORO,-7.25,111.8,29.0,23.0,25.5,33.5,3.4,86,27.6,1009.9,95,2026-06-02T00:13:06.117232,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN BOJONEGORO,-7.25,111.8,28.0,23.5,25.2,32.3,11.3,89,28.3,1009.0,100,2026-06-02T00:13:09.249595,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN TUBAN,-6.96667,111.9,30.2,23.0,25.4,36.8,7.0,86,12.5,1010.3,94,2026-06-02T00:13:12.059600,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN TUBAN,-6.96667,111.9,27.5,22.0,24.2,31.8,12.4,91,16.2,1010.3,100,2026-06-02T00:13:15.639004,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN TUBAN,-6.96667,111.9,25.9,22.1,23.8,29.3,22.3,94,20.9,1010.6,100,2026-06-02T00:13:19.128568,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN TUBAN,-6.96667,111.9,26.4,22.5,23.8,29.5,8.3,93,21.7,1010.8,100,2026-06-02T00:13:21.870074,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN TUBAN,-6.96667,111.9,25.6,22.2,23.6,28.7,10.9,94,20.8,1011.0,100,2026-06-02T00:13:24.528467,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN TUBAN,-6.96667,111.9,27.4,22.2,24.5,31.5,9.7,89,22.0,1010.4,99,2026-06-02T00:13:27.159058,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN TUBAN,-6.96667,111.9,27.6,22.6,24.1,32.1,20.8,92,23.0,1009.5,100,2026-06-02T00:13:30.889900,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN LAMONGAN,-7.13333,112.31667,30.5,23.5,26.3,37.8,24.0,85,10.3,1009.6,95,2026-06-02T00:13:34.377726,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN LAMONGAN,-7.13333,112.31667,30.0,23.8,25.6,36.4,13.2,90,15.1,1009.5,100,2026-06-02T00:13:37.877910,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN LAMONGAN,-7.13333,112.31667,28.1,23.5,25.2,32.0,35.2,91,16.8,1009.8,100,2026-06-02T00:13:42.884518,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN LAMONGAN,-7.13333,112.31667,29.1,23.5,25.1,33.7,14.7,90,17.4,1010.1,98,2026-06-02T00:13:46.297822,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN LAMONGAN,-7.13333,112.31667,27.7,23.5,25.3,31.9,13.6,90,19.1,1010.3,100,2026-06-02T00:13:51.282009,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN LAMONGAN,-7.13333,112.31667,29.4,23.4,25.9,34.7,12.0,86,23.7,1009.7,97,2026-06-02T00:13:54.393471,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN LAMONGAN,-7.13333,112.31667,29.0,23.7,25.6,34.0,40.8,88,22.9,1008.7,100,2026-06-02T00:13:58.973936,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN GRESIK,-7.1933,112.553,30.6,24.4,26.7,36.6,12.5,82,12.6,1009.4,96,2026-06-02T00:14:05.612398,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN GRESIK,-7.1933,112.553,30.2,24.0,25.8,36.8,14.6,90,14.4,1009.4,100,2026-06-02T00:14:10.008149,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN GRESIK,-7.1933,112.553,29.2,23.4,25.3,33.1,21.7,90,23.4,1009.6,100,2026-06-02T00:14:13.393866,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN GRESIK,-7.1933,112.553,28.6,24.0,25.4,34.0,16.6,90,19.5,1010.0,94,2026-06-02T00:14:16.469079,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN GRESIK,-7.1933,112.553,27.5,23.2,25.3,31.8,21.2,90,18.0,1010.3,100,2026-06-02T00:14:19.954002,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN GRESIK,-7.1933,112.553,29.4,23.6,26.0,35.3,7.7,86,23.0,1009.6,98,2026-06-02T00:14:23.225561,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN GRESIK,-7.1933,112.553,28.9,24.0,25.8,33.4,27.7,87,22.0,1008.6,100,2026-06-02T00:14:28.037267,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN BANGKALAN,-7.05,112.93333,30.5,22.2,25.9,36.8,18.0,86,12.5,1009.6,95,2026-06-02T00:14:31.722890,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN BANGKALAN,-7.05,112.93333,29.2,22.8,24.9,35.3,14.4,92,14.9,1009.6,100,2026-06-02T00:14:34.719198,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN BANGKALAN,-7.05,112.93333,27.4,22.8,24.2,31.9,13.1,94,21.3,1009.8,100,2026-06-02T00:14:37.789820,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN BANGKALAN,-7.05,112.93333,27.1,22.8,24.4,29.8,9.3,92,26.7,1010.2,100,2026-06-02T00:14:41.480407,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN BANGKALAN,-7.05,112.93333,26.8,22.5,24.2,29.8,21.9,94,25.4,1010.6,99,2026-06-02T00:14:45.549026,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN BANGKALAN,-7.05,112.93333,27.8,23.1,25.4,31.2,6.0,87,30.0,1009.7,97,2026-06-02T00:14:48.791325,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN BANGKALAN,-7.05,112.93333,27.1,23.3,25.2,29.2,3.9,88,30.3,1008.7,100,2026-06-02T00:14:52.100589,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN SAMPANG,-7.05,113.25,30.0,23.1,25.9,36.8,4.6,86,13.3,1009.6,93,2026-06-02T00:14:56.384045,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN SAMPANG,-7.05,113.25,29.2,22.5,25.1,35.1,14.8,90,14.1,1009.5,100,2026-06-02T00:15:00.417387,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN SAMPANG,-7.05,113.25,28.7,22.6,24.7,31.4,7.2,91,22.7,1009.7,100,2026-06-02T00:15:03.437225,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN SAMPANG,-7.05,113.25,27.0,23.1,24.6,30.0,12.7,90,27.0,1010.1,99,2026-06-02T00:15:06.797679,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN SAMPANG,-7.05,113.25,26.4,22.6,24.4,29.6,26.9,91,23.5,1010.5,98,2026-06-02T00:15:10.534440,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN SAMPANG,-7.05,113.25,28.6,23.3,25.6,31.2,4.0,85,30.1,1009.6,93,2026-06-02T00:15:13.764485,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN SAMPANG,-7.05,113.25,27.8,23.2,25.4,30.1,9.6,87,29.9,1008.5,100,2026-06-02T00:15:18.327518,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN PAMEKASAN,-7.06667,113.5,29.4,22.9,25.7,35.7,3.9,86,13.7,1009.8,86,2026-06-02T00:15:21.377265,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN PAMEKASAN,-7.06667,113.5,29.4,22.4,24.8,35.3,14.2,90,14.0,1009.6,99,2026-06-02T00:15:24.617481,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN PAMEKASAN,-7.06667,113.5,28.6,22.5,24.5,32.9,9.1,91,22.2,1009.8,100,2026-06-02T00:15:28.280143,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN PAMEKASAN,-7.06667,113.5,26.4,23.3,24.4,29.1,17.0,91,24.9,1010.3,100,2026-06-02T00:15:31.346254,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN PAMEKASAN,-7.06667,113.5,26.0,22.6,23.9,28.8,23.7,93,23.1,1010.7,99,2026-06-02T00:15:35.110234,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN PAMEKASAN,-7.06667,113.5,28.0,23.0,25.1,30.3,9.9,87,30.8,1009.7,95,2026-06-02T00:15:38.366202,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN PAMEKASAN,-7.06667,113.5,27.0,23.4,25.2,29.4,7.8,87,31.2,1008.5,100,2026-06-02T00:15:43.438420,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KABUPATEN SUMENEP,-7.11667,114.33333,30.1,24.4,27.0,35.2,3.1,81,17.7,1009.5,95,2026-06-02T00:15:46.657072,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KABUPATEN SUMENEP,-7.11667,114.33333,30.2,25.3,27.2,35.2,4.9,79,17.8,1009.1,100,2026-06-02T00:15:50.777341,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KABUPATEN SUMENEP,-7.11667,114.33333,28.5,25.0,26.4,32.0,15.4,84,27.4,1009.3,100,2026-06-02T00:15:54.578085,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KABUPATEN SUMENEP,-7.11667,114.33333,28.1,25.2,26.4,30.2,9.0,83,30.2,1009.9,100,2026-06-02T00:15:57.872859,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KABUPATEN SUMENEP,-7.11667,114.33333,28.0,24.9,25.8,30.0,17.4,87,28.5,1010.1,100,2026-06-02T00:16:01.631210,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KABUPATEN SUMENEP,-7.11667,114.33333,28.7,25.2,26.9,30.9,1.3,81,33.0,1009.3,92,2026-06-02T00:16:06.241970,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KABUPATEN SUMENEP,-7.11667,114.33333,28.2,25.8,26.8,29.9,2.2,81,37.5,1007.9,100,2026-06-02T00:16:09.300372,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KOTA KEDIRI,-7.83333,112.01667,31.5,23.1,26.6,38.2,7.7,81,13.9,1009.5,93,2026-06-02T00:16:14.980453,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KOTA KEDIRI,-7.83333,112.01667,28.7,22.8,24.8,35.1,5.2,91,10.7,1009.7,99,2026-06-02T00:16:18.976833,Open-Meteo_Archive
2026-01-10,JAWA TIMUR,KOTA KEDIRI,-7.83333,112.01667,26.9,21.8,23.4,31.2,35.0,95,9.9,1010.1,99,2026-06-02T00:16:22.434453,Open-Meteo_Archive
2026-01-11,JAWA TIMUR,KOTA KEDIRI,-7.83333,112.01667,27.0,21.9,23.9,33.4,37.5,94,11.5,1010.2,98,2026-06-02T00:16:25.505939,Open-Meteo_Archive
2026-01-12,JAWA TIMUR,KOTA KEDIRI,-7.83333,112.01667,30.1,23.2,25.4,33.4,3.8,87,19.6,1010.1,95,2026-06-02T00:16:29.791568,Open-Meteo_Archive
2026-01-13,JAWA TIMUR,KOTA KEDIRI,-7.83333,112.01667,29.9,23.0,25.5,36.3,17.3,87,14.3,1009.6,99,2026-06-02T00:16:32.880323,Open-Meteo_Archive
2026-01-14,JAWA TIMUR,KOTA KEDIRI,-7.83333,112.01667,29.0,22.5,24.4,34.2,29.5,92,15.0,1008.9,100,2026-06-02T00:16:36.745920,Open-Meteo_Archive
2026-01-08,JAWA TIMUR,KOTA BLITAR,-8.1,112.16667,29.9,22.5,25.2,35.5,6.3,87,13.7,1010.3,87,2026-06-02T00:16:39.884433,Open-Meteo_Archive
2026-01-09,JAWA TIMUR,KOTA BLITAR,-8.1,112.16667,29.0,21.0,24.3,34.5,14.7,91,12.7,1010.1,99,2026-06-02T00:16:44.070021,Open-Meteo_Archive
